,AreaId,Geometry
21494,233884,"MULTIPOLYGON(((-73.9607199293864 40.7338431485906,-73.9598563895055 40.7349765003277,-73.9581293097437 40.7349765003277,-73.9572657698628 40.7338431485906,-73.9581293097437 40.7327097775471,-73.9598563895055 40.7327097775471,-73.9607199293864 40.7338431485906)))"
21495,233885,"MULTIPOLYGON(((-73.9607199293864 40.7361098327584,-73.9598563895055 40.7372431458824,-73.9581293097437 40.7372431458824,-73.9572657698628 40.7361098327584,-73.9581293097437 40.7349765003277,-73.9598563895055 40.7349765003277,-73.9607199293864 40.7361098327584)))"
21496,233886,"MULTIPOLYGON(((-73.9607199293864 40.7383764396998,-73.9598563895055 40.7395097142104,-73.9581293097437 40.7395097142104,-73.9572657698628 40.7383764396998,-73.9581293097437 40.7372431458824,-73.9598563895055 40.7372431458824,-73.9607199293864 40.7383764396998)))"
21497,233887,"MULTIPOLYGON(((-73.9607199293864 40.7406429694141,-73.9598563895055 40.7417762053108,-73.9581293097437 40.7417762053108,-73.9572657698628 40.7406429694141,-73.9581293097437 40.7395097142104,-73.9598563895055 40.7395097142104,-73.9607199293864 40.7406429694141)))"
21498,233888,"MULTIPOLYGON(((-73.9607199293864 40.7429094219003,-73.9598563895055 40.7440426191826,-73.9581293097437 40.7440426191826,-73.9572657698628 40.7429094219003,-73.9581293097437 40.7417762053108,-73.9598563895055 40.7417762053108,-73.9607199293864 40.7429094219003)))"
21499,233889,"MULTIPOLYGON(((-73.9607199293864 40.7451757971575,-73.9598563895055 40.7463089558248,-73.9581293097437 40.7463089558248,-73.9572657698628 40.7451757971575,-73.9581293097437 40.7440426191826,-73.9598563895055 40.7440426191826,-73.9607199293864 40.7451757971575)))"
21500,233890,"MULTIPOLYGON(((-73.9607199293864 40.7474420951846,-73.9598563895055 40.7485752152367,-73.9581293097437 40.7485752152367,-73.9572657698628 40.7474420951846,-73.9581293097437 40.7463089558248,-73.9598563895055 40.7463089558248,-73.9607199293864 40.7474420951846)))"
21501,233891,"MULTIPOLYGON(((-73.9607199293864 40.749708315981,-73.9598563895055 40.7508413974173,-73.9581293097437 40.7508413974173,-73.9572657698628 40.749708315981,-73.9581293097437 40.7485752152367,-73.9598563895055 40.7485752152367,-73.9607199293864 40.749708315981)))"
21502,233892,"MULTIPOLYGON(((-73.9607199293864 40.7519744595455,-73.9598563895055 40.7531075023656,-73.9581293097437 40.7531075023656,-73.9572657698628 40.7519744595455,-73.9581293097437 40.7508413974173,-73.9598563895055 40.7508413974173,-73.9607199293864 40.7519744595455)))"
21503,233893,"MULTIPOLYGON(((-73.9607199293864 40.7542405258774,-73.9598563895055 40.7553735300808,-73.9581293097437 40.7553735300808,-73.9572657698628 40.7542405258774,-73.9581293097437 40.7531075023656,-73.9598563895055 40.7531075023656,-73.9607199293864 40.7542405258774)))"
21504,233894,"MULTIPOLYGON(((-73.9607199293864 40.7565065149757,-73.9598563895055 40.7576394805619,-73.9581293097437 40.7576394805619,-73.9572657698628 40.7565065149757,-73.9581293097437 40.7553735300808,-73.9598563895055 40.7553735300808,-73.9607199293864 40.7565065149757)))"
21505,233895,"MULTIPOLYGON(((-73.9607199293864 40.7587724268394,-73.9598563895055 40.7599053538081,-73.9581293097437 40.7599053538081,-73.9572657698628 40.7587724268394,-73.9581293097437 40.7576394805619,-73.9598563895055 40.7576394805619,-73.9607199293864 40.7587724268394)))"
21506,233896,"MULTIPOLYGON(((-73.9607199293864 40.7610382614678,-73.9598563895055 40.7621711498184,-73.9581293097437 40.7621711498184,-73.9572657698628 40.7610382614678,-73.9581293097437 40.7599053538081,-73.9598563895055 40.7599053538081,-73.9607199293864 40.7610382614678)))"
21507,233897,"MULTIPOLYGON(((-73.9607199293864 40.7633040188598,-73.9598563895055 40.7644368685919,-73.9581293097437 40.7644368685919,-73.9572657698628 40.7633040188598,-73.9581293097437 40.7621711498184,-73.9598563895055 40.7621711498184,-73.9607199293864 40.7633040188598)))"
21508,233898,"MULTIPOLYGON(((-73.9607199293864 40.7655696990145,-73.9598563895055 40.7667025101277,-73.9581293097437 40.7667025101277,-73.9572657698628 40.7655696990145,-73.9581293097437 40.7644368685919,-73.9598563895055 40.7644368685919,-73.9607199293864 40.7655696990145)))"
21509,233899,"MULTIPOLYGON(((-73.9607199293864 40.7678353019311,-73.9598563895055 40.7689680744248,-73.9581293097437 40.7689680744248,-73.9572657698628 40.7678353019311,-73.9581293097437 40.7667025101277,-73.9598563895055 40.7667025101277,-73.9607199293864 40.7678353019311)))"
21510,233900,"MULTIPOLYGON(((-73.9607199293864 40.7701008276087,-73.9598563895055 40.7712335614825,-73.9581293097437 40.7712335614825,-73.9572657698628 40.7701008276087,-73.9581293097437 40.7689680744248,-73.9598563895055 40.7689680744248,-73.9607199293864 40.7701008276087)))"
21511,233901,"MULTIPOLYGON(((-73.9607199293864 40.7723662760462,-73.9598563895055 40.7734989712998,-73.9581293097437 40.7734989712998,-73.9572657698628 40.7723662760462,-73.9581293097437 40.7712335614825,-73.9598563895055 40.7712335614825,-73.9607199293864 40.7723662760462)))"
21512,233902,"MULTIPOLYGON(((-73.9607199293864 40.7746316472429,-73.9598563895055 40.7757643038757,-73.9581293097437 40.7757643038757,-73.9572657698628 40.7746316472429,-73.9581293097437 40.7734989712998,-73.9598563895055 40.7734989712998,-73.9607199293864 40.7746316472429)))"
21513,233903,"MULTIPOLYGON(((-73.9607199293864 40.7768969411978,-73.9598563895055 40.7780295592093,-73.9581293097437 40.7780295592093,-73.9572657698628 40.7768969411978,-73.9581293097437 40.7757643038757,-73.9598563895055 40.7757643038757,-73.9607199293864 40.7768969411978)))"
21514,233904,"MULTIPOLYGON(((-73.9607199293864 40.77916215791,-73.9598563895055 40.7802947372999,-73.9581293097437 40.7802947372999,-73.9572657698628 40.77916215791,-73.9581293097437 40.7780295592093,-73.9598563895055 40.7780295592093,-73.9607199293864 40.77916215791)))"
21515,233905,"MULTIPOLYGON(((-73.9607199293864 40.7814272973786,-73.9598563895055 40.7825598381463,-73.9581293097437 40.7825598381463,-73.9572657698628 40.7814272973786,-73.9581293097437 40.7802947372999,-73.9598563895055 40.7802947372999,-73.9607199293864 40.7814272973786)))"
21516,233906,"MULTIPOLYGON(((-73.9607199293864 40.7836923596027,-73.9598563895055 40.7848248617478,-73.9581293097437 40.7848248617478,-73.9572657698628 40.7836923596027,-73.9581293097437 40.7825598381463,-73.9598563895055 40.7825598381463,-73.9607199293864 40.7836923596027)))"
21517,233907,"MULTIPOLYGON(((-73.9607199293864 40.7859573445814,-73.9598563895055 40.7870898081035,-73.9581293097437 40.7870898081035,-73.9572657698628 40.7859573445814,-73.9581293097437 40.7848248617478,-73.9598563895055 40.7848248617478,-73.9607199293864 40.7859573445814)))"
21518,233908,"MULTIPOLYGON(((-73.9607199293864 40.7882222523138,-73.9598563895055 40.7893546772123,-73.9581293097437 40.7893546772123,-73.9572657698628 40.7882222523138,-73.9581293097437 40.7870898081035,-73.9598563895055 40.7870898081035,-73.9607199293864 40.7882222523138)))"
21519,233909,"MULTIPOLYGON(((-73.9607199293864 40.7904870827989,-73.9598563895055 40.7916194690735,-73.9581293097437 40.7916194690735,-73.9572657698628 40.7904870827989,-73.9581293097437 40.7893546772123,-73.9598563895055 40.7893546772123,-73.9607199293864 40.7904870827989)))"
21520,233910,"MULTIPOLYGON(((-73.9607199293864 40.792751836036,-73.9598563895055 40.7938841836861,-73.9581293097437 40.7938841836861,-73.9572657698628 40.792751836036,-73.9581293097437 40.7916194690735,-73.9598563895055 40.7916194690735,-73.9607199293864 40.792751836036)))"
21521,233911,"MULTIPOLYGON(((-73.9607199293864 40.7950165120239,-73.9598563895055 40.7961488210493,-73.9581293097437 40.7961488210493,-73.9572657698628 40.7950165120239,-73.9581293097437 40.7938841836861,-73.9598563895055 40.7938841836861,-73.9607199293864 40.7950165120239)))"
21522,233912,"MULTIPOLYGON(((-73.9607199293864 40.797281110762,-73.9598563895055 40.798413381162,-73.9581293097437 40.798413381162,-73.9572657698628 40.797281110762,-73.9581293097437 40.7961488210493,-73.9598563895055 40.7961488210493,-73.9607199293864 40.797281110762)))"
21523,233913,"MULTIPOLYGON(((-73.9607199293864 40.7995456322492,-73.9598563895055 40.8006778640235,-73.9581293097437 40.8006778640235,-73.9572657698628 40.7995456322492,-73.9581293097437 40.798413381162,-73.9598563895055 40.798413381162,-73.9607199293864 40.7995456322492)))"
21524,233914,"MULTIPOLYGON(((-73.9607199293864 40.8018100764847,-73.9598563895055 40.8029422696327,-73.9581293097437 40.8029422696327,-73.9572657698628 40.8018100764847,-73.9581293097437 40.8006778640235,-73.9598563895055 40.8006778640235,-73.9607199293864 40.8018100764847)))"
21665,234055,"MULTIPOLYGON(((-73.9581293097437 40.7009675504213,-73.9572657698628 40.7021014619957,-73.9555386901011 40.7021014619957,-73.9546751502202 40.7009675504213,-73.9555386901011 40.6998336195439,-73.9572657698628 40.6998336195439,-73.9581293097437 40.7009675504213)))"
21666,234056,"MULTIPOLYGON(((-73.9581293097437 40.703235354267,-73.9572657698628 40.7043692272351,-73.9555386901011 40.7043692272351,-73.9546751502202 40.703235354267,-73.9555386901011 40.7021014619957,-73.9572657698628 40.7021014619957,-73.9581293097437 40.703235354267)))"
21667,234057,"MULTIPOLYGON(((-73.9581293097437 40.7055030808998,-73.9572657698628 40.706636915261,-73.9555386901011 40.706636915261,-73.9546751502202 40.7055030808998,-73.9555386901011 40.7043692272351,-73.9572657698628 40.7043692272351,-73.9581293097437 40.7055030808998)))"
21668,234058,"MULTIPOLYGON(((-73.9581293097437 40.7077707303186,-73.9572657698628 40.7089045260726,-73.9555386901011 40.7089045260726,-73.9546751502202 40.7077707303186,-73.9555386901011 40.706636915261,-73.9572657698628 40.706636915261,-73.9581293097437 40.7077707303186)))"
21669,234059,"MULTIPOLYGON(((-73.9581293097437 40.7100383025227,-73.9572657698628 40.7111720596689,-73.9555386901011 40.7111720596689,-73.9546751502202 40.7100383025227,-73.9555386901011 40.7089045260726,-73.9572657698628 40.7089045260726,-73.9581293097437 40.7100383025227)))"
21670,234060,"MULTIPOLYGON(((-73.9581293097437 40.712305797511,-73.9572657698628 40.713439516049,-73.9555386901011 40.713439516049,-73.9546751502202 40.712305797511,-73.9555386901011 40.7111720596689,-73.9572657698628 40.7111720596689,-73.9581293097437 40.712305797511)))"
21671,234061,"MULTIPOLYGON(((-73.9581293097437 40.7145732152828,-73.9572657698628 40.7157068952121,-73.9555386901011 40.7157068952121,-73.9546751502202 40.7145732152828,-73.9555386901011 40.713439516049,-73.9572657698628 40.713439516049,-73.9581293097437 40.7145732152828)))"
21672,234062,"MULTIPOLYGON(((-73.9581293097437 40.7168405558369,-73.9572657698628 40.7179741971571,-73.9555386901011 40.7179741971571,-73.9546751502202 40.7168405558369,-73.9555386901011 40.7157068952121,-73.9572657698628 40.7157068952121,-73.9581293097437 40.7168405558369)))"
21673,234063,"MULTIPOLYGON(((-73.9581293097437 40.7191078191726,-73.9572657698628 40.7202414218832,-73.9555386901011 40.7202414218832,-73.9546751502202 40.7191078191726,-73.9555386901011 40.7179741971571,-73.9572657698628 40.7179741971571,-73.9581293097437 40.7191078191726)))"
21674,234064,"MULTIPOLYGON(((-73.9581293097437 40.7213750052889,-73.9572657698628 40.7225085693895,-73.9555386901011 40.7225085693895,-73.9546751502202 40.7213750052889,-73.9555386901011 40.7202414218832,-73.9572657698628 40.7202414218832,-73.9581293097437 40.7213750052889)))"
21675,234065,"MULTIPOLYGON(((-73.9581293097437 40.7236421141849,-73.9572657698628 40.7247756396749,-73.9555386901011 40.7247756396749,-73.9546751502202 40.7236421141849,-73.9555386901011 40.7225085693895,-73.9572657698628 40.7225085693895,-73.9581293097437 40.7236421141849)))"
21676,234066,"MULTIPOLYGON(((-73.9581293097437 40.7259091458596,-73.9572657698628 40.7270426327387,-73.9555386901011 40.7270426327387,-73.9546751502202 40.7259091458596,-73.9555386901011 40.7247756396749,-73.9572657698628 40.7247756396749,-73.9581293097437 40.7259091458596)))"
21677,234067,"MULTIPOLYGON(((-73.9581293097437 40.7281761003121,-73.9572657698628 40.7293095485798,-73.9555386901011 40.7293095485798,-73.9546751502202 40.7281761003121,-73.9555386901011 40.7270426327387,-73.9572657698628 40.7270426327387,-73.9581293097437 40.7281761003121)))"
21678,234068,"MULTIPOLYGON(((-73.9581293097437 40.7304429775416,-73.9572657698628 40.7315763871974,-73.9555386901011 40.7315763871974,-73.9546751502202 40.7304429775416,-73.9555386901011 40.7293095485798,-73.9572657698628 40.7293095485798,-73.9581293097437 40.7304429775416)))"
21679,234069,"MULTIPOLYGON(((-73.9581293097437 40.7327097775471,-73.9572657698628 40.7338431485906,-73.9555386901011 40.7338431485906,-73.9546751502202 40.7327097775471,-73.9555386901011 40.7315763871974,-73.9572657698628 40.7315763871974,-73.9581293097437 40.7327097775471)))"
21680,234070,"MULTIPOLYGON(((-73.9581293097437 40.7349765003277,-73.9572657698628 40.7361098327584,-73.9555386901011 40.7361098327584,-73.9546751502202 40.7349765003277,-73.9555386901011 40.7338431485906,-73.9572657698628 40.7338431485906,-73.9581293097437 40.7349765003277)))"
21681,234071,"MULTIPOLYGON(((-73.9581293097437 40.7372431458824,-73.9572657698628 40.7383764396998,-73.9555386901011 40.7383764396998,-73.9546751502202 40.7372431458824,-73.9555386901011 40.7361098327584,-73.9572657698628 40.7361098327584,-73.9581293097437 40.7372431458824)))"
21682,234072,"MULTIPOLYGON(((-73.9581293097437 40.7395097142104,-73.9572657698628 40.7406429694141,-73.9555386901011 40.7406429694141,-73.9546751502202 40.7395097142104,-73.9555386901011 40.7383764396998,-73.9572657698628 40.7383764396998,-73.9581293097437 40.7395097142104)))"
21683,234073,"MULTIPOLYGON(((-73.9581293097437 40.7417762053108,-73.9572657698628 40.7429094219003,-73.9555386901011 40.7429094219003,-73.9546751502202 40.7417762053108,-73.9555386901011 40.7406429694141,-73.9572657698628 40.7406429694141,-73.9581293097437 40.7417762053108)))"
21684,234074,"MULTIPOLYGON(((-73.9581293097437 40.7440426191826,-73.9572657698628 40.7451757971575,-73.9555386901011 40.7451757971575,-73.9546751502202 40.7440426191826,-73.9555386901011 40.7429094219003,-73.9572657698628 40.7429094219003,-73.9581293097437 40.7440426191826)))"
21685,234075,"MULTIPOLYGON(((-73.9581293097437 40.7463089558248,-73.9572657698628 40.7474420951846,-73.9555386901011 40.7474420951846,-73.9546751502202 40.7463089558248,-73.9555386901011 40.7451757971575,-73.9572657698628 40.7451757971575,-73.9581293097437 40.7463089558248)))"
21686,234076,"MULTIPOLYGON(((-73.9581293097437 40.7485752152367,-73.9572657698628 40.749708315981,-73.9555386901011 40.749708315981,-73.9546751502202 40.7485752152367,-73.9555386901011 40.7474420951846,-73.9572657698628 40.7474420951846,-73.9581293097437 40.7485752152367)))"
21687,234077,"MULTIPOLYGON(((-73.9581293097437 40.7508413974173,-73.9572657698628 40.7519744595455,-73.9555386901011 40.7519744595455,-73.9546751502202 40.7508413974173,-73.9555386901011 40.749708315981,-73.9572657698628 40.749708315981,-73.9581293097437 40.7508413974173)))"
21688,234078,"MULTIPOLYGON(((-73.9581293097437 40.7531075023656,-73.9572657698628 40.7542405258774,-73.9555386901011 40.7542405258774,-73.9546751502202 40.7531075023656,-73.9555386901011 40.7519744595455,-73.9572657698628 40.7519744595455,-73.9581293097437 40.7531075023656)))"
21689,234079,"MULTIPOLYGON(((-73.9581293097437 40.7553735300808,-73.9572657698628 40.7565065149757,-73.9555386901011 40.7565065149757,-73.9546751502202 40.7553735300808,-73.9555386901011 40.7542405258774,-73.9572657698628 40.7542405258774,-73.9581293097437 40.7553735300808)))"
21690,234080,"MULTIPOLYGON(((-73.9581293097437 40.7576394805619,-73.9572657698628 40.7587724268394,-73.9555386901011 40.7587724268394,-73.9546751502202 40.7576394805619,-73.9555386901011 40.7565065149757,-73.9572657698628 40.7565065149757,-73.9581293097437 40.7576394805619)))"
21691,234081,"MULTIPOLYGON(((-73.9581293097437 40.7599053538081,-73.9572657698628 40.7610382614678,-73.9555386901011 40.7610382614678,-73.9546751502202 40.7599053538081,-73.9555386901011 40.7587724268394,-73.9572657698628 40.7587724268394,-73.9581293097437 40.7599053538081)))"
21692,234082,"MULTIPOLYGON(((-73.9581293097437 40.7621711498184,-73.9572657698628 40.7633040188598,-73.9555386901011 40.7633040188598,-73.9546751502202 40.7621711498184,-73.9555386901011 40.7610382614678,-73.9572657698628 40.7610382614678,-73.9581293097437 40.7621711498184)))"
21693,234083,"MULTIPOLYGON(((-73.9581293097437 40.7644368685919,-73.9572657698628 40.7655696990145,-73.9555386901011 40.7655696990145,-73.9546751502202 40.7644368685919,-73.9555386901011 40.7633040188598,-73.9572657698628 40.7633040188598,-73.9581293097437 40.7644368685919)))"
21694,234084,"MULTIPOLYGON(((-73.9581293097437 40.7667025101277,-73.9572657698628 40.7678353019311,-73.9555386901011 40.7678353019311,-73.9546751502202 40.7667025101277,-73.9555386901011 40.7655696990145,-73.9572657698628 40.7655696990145,-73.9581293097437 40.7667025101277)))"
21695,234085,"MULTIPOLYGON(((-73.9581293097437 40.7689680744248,-73.9572657698628 40.7701008276087,-73.9555386901011 40.7701008276087,-73.9546751502202 40.7689680744248,-73.9555386901011 40.7678353019311,-73.9572657698628 40.7678353019311,-73.9581293097437 40.7689680744248)))"
21696,234086,"MULTIPOLYGON(((-73.9581293097437 40.7712335614825,-73.9572657698628 40.7723662760462,-73.9555386901011 40.7723662760462,-73.9546751502202 40.7712335614825,-73.9555386901011 40.7701008276087,-73.9572657698628 40.7701008276087,-73.9581293097437 40.7712335614825)))"
21697,234087,"MULTIPOLYGON(((-73.9581293097437 40.7734989712998,-73.9572657698628 40.7746316472429,-73.9555386901011 40.7746316472429,-73.9546751502202 40.7734989712998,-73.9555386901011 40.7723662760462,-73.9572657698628 40.7723662760462,-73.9581293097437 40.7734989712998)))"
21698,234088,"MULTIPOLYGON(((-73.9581293097437 40.7757643038757,-73.9572657698628 40.7768969411978,-73.9555386901011 40.7768969411978,-73.9546751502202 40.7757643038757,-73.9555386901011 40.7746316472429,-73.9572657698628 40.7746316472429,-73.9581293097437 40.7757643038757)))"
21699,234089,"MULTIPOLYGON(((-73.9581293097437 40.7780295592093,-73.9572657698628 40.77916215791,-73.9555386901011 40.77916215791,-73.9546751502202 40.7780295592093,-73.9555386901011 40.7768969411978,-73.9572657698628 40.7768969411978,-73.9581293097437 40.7780295592093)))"
21700,234090,"MULTIPOLYGON(((-73.9581293097437 40.7802947372999,-73.9572657698628 40.7814272973786,-73.9555386901011 40.7814272973786,-73.9546751502202 40.7802947372999,-73.9555386901011 40.77916215791,-73.9572657698628 40.77916215791,-73.9581293097437 40.7802947372999)))"
21701,234091,"MULTIPOLYGON(((-73.9581293097437 40.7825598381463,-73.9572657698628 40.7836923596027,-73.9555386901011 40.7836923596027,-73.9546751502202 40.7825598381463,-73.9555386901011 40.7814272973786,-73.9572657698628 40.7814272973786,-73.9581293097437 40.7825598381463)))"
21702,234092,"MULTIPOLYGON(((-73.9581293097437 40.7848248617478,-73.9572657698628 40.7859573445814,-73.9555386901011 40.7859573445814,-73.9546751502202 40.7848248617478,-73.9555386901011 40.7836923596027,-73.9572657698628 40.7836923596027,-73.9581293097437 40.7848248617478)))"
21703,234093,"MULTIPOLYGON(((-73.9581293097437 40.7870898081035,-73.9572657698628 40.7882222523138,-73.9555386901011 40.7882222523138,-73.9546751502202 40.7870898081035,-73.9555386901011 40.7859573445814,-73.9572657698628 40.7859573445814,-73.9581293097437 40.7870898081035)))"
21704,234094,"MULTIPOLYGON(((-73.9581293097437 40.7893546772123,-73.9572657698628 40.7904870827989,-73.9555386901011 40.7904870827989,-73.9546751502202 40.7893546772123,-73.9555386901011 40.7882222523138,-73.9572657698628 40.7882222523138,-73.9581293097437 40.7893546772123)))"
21705,234095,"MULTIPOLYGON(((-73.9581293097437 40.7916194690735,-73.9572657698628 40.792751836036,-73.9555386901011 40.792751836036,-73.9546751502202 40.7916194690735,-73.9555386901011 40.7904870827989,-73.9572657698628 40.7904870827989,-73.9581293097437 40.7916194690735)))"
21706,234096,"MULTIPOLYGON(((-73.9581293097437 40.7938841836861,-73.9572657698628 40.7950165120239,-73.9555386901011 40.7950165120239,-73.9546751502202 40.7938841836861,-73.9555386901011 40.792751836036,-73.9572657698628 40.792751836036,-73.9581293097437 40.7938841836861)))"
21707,234097,"MULTIPOLYGON(((-73.9581293097437 40.7961488210493,-73.9572657698628 40.797281110762,-73.9555386901011 40.797281110762,-73.9546751502202 40.7961488210493,-73.9555386901011 40.7950165120239,-73.9572657698628 40.7950165120239,-73.9581293097437 40.7961488210493)))"
21708,234098,"MULTIPOLYGON(((-73.9581293097437 40.798413381162,-73.9572657698628 40.7995456322492,-73.9555386901011 40.7995456322492,-73.9546751502202 40.798413381162,-73.9555386901011 40.797281110762,-73.9572657698628 40.797281110762,-73.9581293097437 40.798413381162)))"
21709,234099,"MULTIPOLYGON(((-73.9581293097437 40.8006778640235,-73.9572657698628 40.8018100764847,-73.9555386901011 40.8018100764847,-73.9546751502202 40.8006778640235,-73.9555386901011 40.7995456322492,-73.9572657698628 40.7995456322492,-73.9581293097437 40.8006778640235)))"
21710,234100,"MULTIPOLYGON(((-73.9581293097437 40.8029422696327,-73.9572657698628 40.8040744434675,-73.9555386901011 40.8040744434675,-73.9546751502202 40.8029422696327,-73.9555386901011 40.8018100764847,-73.9572657698628 40.8018100764847,-73.9581293097437 40.8029422696327)))"
21852,234242,"MULTIPOLYGON(((-73.9555386901011 40.7021014619957,-73.9546751502202 40.703235354267,-73.9529480704584 40.703235354267,-73.9520845305775 40.7021014619957,-73.9529480704584 40.7009675504213,-73.9546751502202 40.7009675504213,-73.9555386901011 40.7021014619957)))"
21853,234243,"MULTIPOLYGON(((-73.9555386901011 40.7043692272351,-73.9546751502202 40.7055030808998,-73.9529480704584 40.7055030808998,-73.9520845305775 40.7043692272351,-73.9529480704584 40.703235354267,-73.9546751502202 40.703235354267,-73.9555386901011 40.7043692272351)))"
21854,234244,"MULTIPOLYGON(((-73.9555386901011 40.706636915261,-73.9546751502202 40.7077707303186,-73.9529480704584 40.7077707303186,-73.9520845305775 40.706636915261,-73.9529480704584 40.7055030808998,-73.9546751502202 40.7055030808998,-73.9555386901011 40.706636915261)))"
21855,234245,"MULTIPOLYGON(((-73.9555386901011 40.7089045260726,-73.9546751502202 40.7100383025227,-73.9529480704584 40.7100383025227,-73.9520845305775 40.7089045260726,-73.9529480704584 40.7077707303186,-73.9546751502202 40.7077707303186,-73.9555386901011 40.7089045260726)))"
21856,234246,"MULTIPOLYGON(((-73.9555386901011 40.7111720596689,-73.9546751502202 40.712305797511,-73.9529480704584 40.712305797511,-73.9520845305775 40.7111720596689,-73.9529480704584 40.7100383025227,-73.9546751502202 40.7100383025227,-73.9555386901011 40.7111720596689)))"
21857,234247,"MULTIPOLYGON(((-73.9555386901011 40.713439516049,-73.9546751502202 40.7145732152828,-73.9529480704584 40.7145732152828,-73.9520845305775 40.713439516049,-73.9529480704584 40.712305797511,-73.9546751502202 40.712305797511,-73.9555386901011 40.713439516049)))"
21858,234248,"MULTIPOLYGON(((-73.9555386901011 40.7157068952121,-73.9546751502202 40.7168405558369,-73.9529480704584 40.7168405558369,-73.9520845305775 40.7157068952121,-73.9529480704584 40.7145732152828,-73.9546751502202 40.7145732152828,-73.9555386901011 40.7157068952121)))"
21859,234249,"MULTIPOLYGON(((-73.9555386901011 40.7179741971571,-73.9546751502202 40.7191078191726,-73.9529480704584 40.7191078191726,-73.9520845305775 40.7179741971571,-73.9529480704584 40.7168405558369,-73.9546751502202 40.7168405558369,-73.9555386901011 40.7179741971571)))"
21860,234250,"MULTIPOLYGON(((-73.9555386901011 40.7202414218832,-73.9546751502202 40.7213750052889,-73.9529480704584 40.7213750052889,-73.9520845305775 40.7202414218832,-73.9529480704584 40.7191078191726,-73.9546751502202 40.7191078191726,-73.9555386901011 40.7202414218832)))"
21861,234251,"MULTIPOLYGON(((-73.9555386901011 40.7225085693895,-73.9546751502202 40.7236421141849,-73.9529480704584 40.7236421141849,-73.9520845305775 40.7225085693895,-73.9529480704584 40.7213750052889,-73.9546751502202 40.7213750052889,-73.9555386901011 40.7225085693895)))"
21862,234252,"MULTIPOLYGON(((-73.9555386901011 40.7247756396749,-73.9546751502202 40.7259091458596,-73.9529480704584 40.7259091458596,-73.9520845305775 40.7247756396749,-73.9529480704584 40.7236421141849,-73.9546751502202 40.7236421141849,-73.9555386901011 40.7247756396749)))"
21863,234253,"MULTIPOLYGON(((-73.9555386901011 40.7270426327387,-73.9546751502202 40.7281761003121,-73.9529480704584 40.7281761003121,-73.9520845305775 40.7270426327387,-73.9529480704584 40.7259091458596,-73.9546751502202 40.7259091458596,-73.9555386901011 40.7270426327387)))"
21864,234254,"MULTIPOLYGON(((-73.9555386901011 40.7293095485798,-73.9546751502202 40.7304429775416,-73.9529480704584 40.7304429775416,-73.9520845305775 40.7293095485798,-73.9529480704584 40.7281761003121,-73.9546751502202 40.7281761003121,-73.9555386901011 40.7293095485798)))"
21865,234255,"MULTIPOLYGON(((-73.9555386901011 40.7315763871974,-73.9546751502202 40.7327097775471,-73.9529480704584 40.7327097775471,-73.9520845305775 40.7315763871974,-73.9529480704584 40.7304429775416,-73.9546751502202 40.7304429775416,-73.9555386901011 40.7315763871974)))"
21866,234256,"MULTIPOLYGON(((-73.9555386901011 40.7338431485906,-73.9546751502202 40.7349765003277,-73.9529480704584 40.7349765003277,-73.9520845305775 40.7338431485906,-73.9529480704584 40.7327097775471,-73.9546751502202 40.7327097775471,-73.9555386901011 40.7338431485906)))"
21867,234257,"MULTIPOLYGON(((-73.9555386901011 40.7361098327584,-73.9546751502202 40.7372431458824,-73.9529480704584 40.7372431458824,-73.9520845305775 40.7361098327584,-73.9529480704584 40.7349765003277,-73.9546751502202 40.7349765003277,-73.9555386901011 40.7361098327584)))"
21868,234258,"MULTIPOLYGON(((-73.9555386901011 40.7383764396998,-73.9546751502202 40.7395097142104,-73.9529480704584 40.7395097142104,-73.9520845305775 40.7383764396998,-73.9529480704584 40.7372431458824,-73.9546751502202 40.7372431458824,-73.9555386901011 40.7383764396998)))"
21869,234259,"MULTIPOLYGON(((-73.9555386901011 40.7406429694141,-73.9546751502202 40.7417762053108,-73.9529480704584 40.7417762053108,-73.9520845305775 40.7406429694141,-73.9529480704584 40.7395097142104,-73.9546751502202 40.7395097142104,-73.9555386901011 40.7406429694141)))"
21870,234260,"MULTIPOLYGON(((-73.9555386901011 40.7429094219003,-73.9546751502202 40.7440426191826,-73.9529480704584 40.7440426191826,-73.9520845305775 40.7429094219003,-73.9529480704584 40.7417762053108,-73.9546751502202 40.7417762053108,-73.9555386901011 40.7429094219003)))"
21871,234261,"MULTIPOLYGON(((-73.9555386901011 40.7451757971575,-73.9546751502202 40.7463089558248,-73.9529480704584 40.7463089558248,-73.9520845305775 40.7451757971575,-73.9529480704584 40.7440426191826,-73.9546751502202 40.7440426191826,-73.9555386901011 40.7451757971575)))"
21872,234262,"MULTIPOLYGON(((-73.9555386901011 40.7474420951846,-73.9546751502202 40.7485752152367,-73.9529480704584 40.7485752152367,-73.9520845305775 40.7474420951846,-73.9529480704584 40.7463089558248,-73.9546751502202 40.7463089558248,-73.9555386901011 40.7474420951846)))"
21873,234263,"MULTIPOLYGON(((-73.9555386901011 40.749708315981,-73.9546751502202 40.7508413974173,-73.9529480704584 40.7508413974173,-73.9520845305775 40.749708315981,-73.9529480704584 40.7485752152367,-73.9546751502202 40.7485752152367,-73.9555386901011 40.749708315981)))"
